scope,cancer,geneA,geneB,geneAFrequency,geneBFrequency,frequencyThreshold,nPatients,nEvents,nDoubleNegative,nBOnly,nAOnly,nDoubleMutant,nStudies,nStrata,eligible,eligibilityRule
cancer-specific,NMSC,ARID1B,PCLO,0.12550607287449392,0.4817813765182186,0.1,38,25,6,28,1,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,PIK3CA,0.12544802867383512,0.12066905615292713,0.1,400,105,319,42,30,9,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,PLEC,0.12550607287449392,0.242914979757085,0.1,38,25,24,10,4,0,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,POLE,0.12544802867383512,0.1111111111111111,0.1,400,105,336,25,29,10,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,POLQ,0.12550607287449392,0.1902834008097166,0.1,38,25,21,13,3,1,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,PREX2,0.1346153846153846,0.22781065088757396,0.1,266,65,213,27,19,7,2,2,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,PRKDC,0.10915492957746478,0.1936619718309859,0.1,38,25,26,8,4,0,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,PTCH1,0.12544802867383512,0.3201911589008363,0.1,400,105,309,52,25,14,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,PTPRD,0.10283159463487332,0.23099850968703428,0.1,400,105,304,57,21,18,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,PTPRT,0.10283159463487332,0.15201192250372578,0.1,400,105,319,42,23,16,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,RB1,0.12544802867383512,0.12425328554360812,0.1,400,105,319,42,22,17,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,RELN,0.12550607287449392,0.4777327935222672,0.1,38,25,14,20,1,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,RNF213,0.17819148936170212,0.26861702127659576,0.1,38,25,23,11,2,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,ROBO2,0.17819148936170212,0.26063829787234044,0.1,38,25,28,6,2,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,ROS1,0.12544802867383512,0.2843488649940263,0.1,400,105,292,69,18,21,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,SETBP1,0.12550607287449392,0.15789473684210525,0.1,38,25,29,5,2,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,SETD2,0.12544802867383512,0.1003584229390681,0.1,400,105,333,28,29,10,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,SMARCA4,0.12544802867383512,0.15531660692951016,0.1,400,105,315,46,27,12,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,SPEN,0.12544802867383512,0.1863799283154122,0.1,400,105,311,50,24,15,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,TET1,0.13125,0.14625,0.1,400,105,321,40,33,6,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,TP53,0.12544802867383512,0.5483870967741935,0.1,400,105,174,187,2,37,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,TRRAP,0.17819148936170212,0.25,0.1,38,25,27,7,2,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID1B,ZFHX3,0.10551181102362205,0.2062992125984252,0.1,372,91,283,52,20,17,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,ASXL1,0.15531660692951016,0.12903225806451613,0.1,400,105,302,36,43,19,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,ASXL3,0.1862348178137652,0.2793522267206478,0.1,38,25,16,15,4,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,ATM,0.15531660692951016,0.13620071684587814,0.1,400,105,306,32,44,18,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,ATR,0.15531660692951016,0.13859020310633213,0.1,400,105,308,30,42,20,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,ATRX,0.15531660692951016,0.12186379928315412,0.1,400,105,315,23,47,15,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,BCORL1,0.1619718309859155,0.13028169014084506,0.1,38,25,24,7,4,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,BIRC6,0.1862348178137652,0.2145748987854251,0.1,38,25,23,8,4,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,BRCA2,0.15531660692951016,0.13261648745519714,0.1,400,105,305,33,50,12,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,CASP8,0.1625,0.11125,0.1,400,105,318,20,48,14,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,CDH10,0.1862348178137652,0.2550607287449393,0.1,38,25,20,11,5,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,CDKN2A,0.15531660692951016,0.14575866188769415,0.1,400,105,285,53,37,25,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,CNTNAP2,0.1862348178137652,0.32793522267206476,0.1,38,25,19,12,2,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,CREBBP,0.15531660692951016,0.16129032258064516,0.1,400,105,306,32,38,24,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,CSMD3,0.18882978723404256,0.6675531914893617,0.1,38,25,7,24,0,7,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,DCC,0.18882978723404256,0.32978723404255317,0.1,38,25,17,14,3,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,EP300,0.15531660692951016,0.16487455197132617,0.1,400,105,308,30,41,21,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,ERBB4,0.15531660692951016,0.23178016726403824,0.1,400,105,291,47,31,31,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,FAM135B,0.1862348178137652,0.38461538461538464,0.1,38,25,12,19,3,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,FANCM,0.1862348178137652,0.10121457489878542,0.1,38,25,26,5,6,1,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,FAT1,0.1483050847457627,0.2231638418079096,0.1,400,105,282,56,27,35,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,FAT3,0.1862348178137652,0.3441295546558704,0.1,38,25,10,21,1,6,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,FAT4,0.1862348178137652,0.47368421052631576,0.1,38,25,9,22,1,6,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,FLT3,0.15531660692951016,0.12305854241338113,0.1,400,105,305,33,53,9,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,GRIN2A,0.15531660692951016,0.24731182795698925,0.1,400,105,291,47,32,30,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,KIT,0.15531660692951016,0.10752688172043011,0.1,400,105,321,17,49,13,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,KMT2A,0.15648286140089418,0.15797317436661698,0.1,400,105,311,27,39,23,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,KMT2B,0.1588235294117647,0.16862745098039217,0.1,266,65,199,26,27,14,2,2,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,KMT2C,0.15648286140089418,0.26229508196721313,0.1,400,105,272,66,33,29,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,KMT2D,0.15648286140089418,0.32488822652757077,0.1,400,105,248,90,24,38,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,LRP1B,0.17191283292978207,0.576271186440678,0.1,38,25,4,27,1,6,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,MED12,0.15531660692951016,0.1015531660692951,0.1,400,105,316,22,51,11,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,MGA,0.16377952755905512,0.15275590551181104,0.1,372,91,271,40,40,21,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,MTOR,0.1483050847457627,0.10875706214689265,0.1,400,105,313,25,42,20,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,MUC16,0.1862348178137652,0.6356275303643725,0.1,38,25,5,26,0,7,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,MUC4,0.1862348178137652,0.26720647773279355,0.1,38,25,9,22,2,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,NBEA,0.1862348178137652,0.3117408906882591,0.1,38,25,17,14,2,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,NCOR1,0.1625,0.1275,0.1,400,105,317,21,44,18,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,NF1,0.15531660692951016,0.16009557945041816,0.1,400,105,309,29,42,20,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,NOTCH1,0.15531660692951016,0.3237753882915173,0.1,400,105,258,80,12,50,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,NOTCH2,0.15531660692951016,0.2520908004778972,0.1,400,105,276,62,24,38,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,NOTCH3,0.15531660692951016,0.2054958183990442,0.1,400,105,297,41,30,32,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,PCLO,0.1862348178137652,0.4817813765182186,0.1,38,25,7,24,0,7,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,PIK3CA,0.15531660692951016,0.12066905615292713,0.1,400,105,300,38,49,13,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,PLEC,0.1862348178137652,0.242914979757085,0.1,38,25,22,9,6,1,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,POLE,0.15531660692951016,0.1111111111111111,0.1,400,105,315,23,50,12,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,POLQ,0.1862348178137652,0.1902834008097166,0.1,38,25,20,11,4,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,PREX2,0.15680473372781065,0.22781065088757396,0.1,266,65,201,24,31,10,2,2,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,PRKDC,0.1619718309859155,0.1936619718309859,0.1,38,25,23,8,7,0,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,PTCH1,0.15531660692951016,0.3201911589008363,0.1,400,105,288,50,46,16,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,PTPRD,0.15648286140089418,0.23099850968703428,0.1,400,105,294,44,31,31,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,PTPRT,0.15648286140089418,0.15201192250372578,0.1,400,105,299,39,43,19,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,RB1,0.15531660692951016,0.12425328554360812,0.1,400,105,299,39,42,20,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,RELN,0.1862348178137652,0.4777327935222672,0.1,38,25,14,17,1,6,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,RNF213,0.18882978723404256,0.26861702127659576,0.1,38,25,20,11,5,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,ROBO2,0.18882978723404256,0.26063829787234044,0.1,38,25,27,4,3,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,ROS1,0.15531660692951016,0.2843488649940263,0.1,400,105,283,55,27,35,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,SETBP1,0.1862348178137652,0.15789473684210525,0.1,38,25,28,3,3,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,SETD2,0.15531660692951016,0.1003584229390681,0.1,400,105,316,22,46,16,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,SMARCA4,0.15531660692951016,0.15531660692951016,0.1,400,105,296,42,46,16,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,SPEN,0.15531660692951016,0.1863799283154122,0.1,400,105,296,42,39,23,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,TET1,0.1625,0.14625,0.1,400,105,311,27,43,19,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,TP53,0.15531660692951016,0.5483870967741935,0.1,400,105,174,164,2,60,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,TRRAP,0.18882978723404256,0.25,0.1,38,25,25,6,4,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ARID2,ZFHX3,0.16377952755905512,0.2062992125984252,0.1,372,91,267,44,36,25,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,ASXL3,0.11336032388663968,0.2793522267206478,0.1,38,25,19,14,1,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,ATM,0.12903225806451613,0.13620071684587814,0.1,400,105,309,36,41,14,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,ATR,0.12903225806451613,0.13859020310633213,0.1,400,105,312,33,38,17,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,ATRX,0.12903225806451613,0.12186379928315412,0.1,400,105,320,25,42,13,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,BIRC6,0.11336032388663968,0.2145748987854251,0.1,38,25,24,9,3,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,BRCA2,0.12903225806451613,0.13261648745519714,0.1,400,105,313,32,42,13,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,CASP8,0.135,0.11125,0.1,400,105,320,25,46,9,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,CDH10,0.11336032388663968,0.2550607287449393,0.1,38,25,23,10,2,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,CDKN2A,0.12903225806451613,0.14575866188769415,0.1,400,105,289,56,33,22,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,CNTNAP2,0.11336032388663968,0.32793522267206476,0.1,38,25,21,12,0,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,CREBBP,0.12903225806451613,0.16129032258064516,0.1,400,105,310,35,34,21,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,CSMD3,0.13829787234042554,0.6675531914893617,0.1,38,25,7,26,0,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,DCC,0.13829787234042554,0.32978723404255317,0.1,38,25,17,16,3,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,EP300,0.12903225806451613,0.16487455197132617,0.1,400,105,308,37,41,14,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,ERBB4,0.12903225806451613,0.23178016726403824,0.1,400,105,290,55,32,23,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,FAM135B,0.11336032388663968,0.38461538461538464,0.1,38,25,14,19,1,4,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,FANCM,0.11336032388663968,0.10121457489878542,0.1,38,25,29,4,3,2,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,FAT1,0.11864406779661017,0.2231638418079096,0.1,400,105,278,67,31,24,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,FAT3,0.11336032388663968,0.3441295546558704,0.1,38,25,9,24,2,3,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,FAT4,0.11336032388663968,0.47368421052631576,0.1,38,25,10,23,0,5,1,1,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,FLT3,0.12903225806451613,0.12305854241338113,0.1,400,105,315,30,43,12,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,GRIN2A,0.12903225806451613,0.24731182795698925,0.1,400,105,294,51,29,26,4,4,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,NMSC,ASXL1,KIT,0.12903225806451613,0.10752688172043011,0.1,400,105,332,13,38,17,4,4,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
