cancer,pair,selectionSource,omittedStudyId,omittedNJointlyAssayCovered,remainingNJointlyAssayCovered,leaveOneStudyOutOr,leaveOneStudyOutCiLow,leaveOneStudyOutCiHigh,leaveOneStudyOutP,leaveOneStudyOutNStrata,leaveOneStudyOutNInformativeStrata,leaveOneStudyOutEstimable,sameDirectionAsAllStudies,primarySpecification
PAAD,KRAS-TP53,Figure 8 displayed context; prespecified reference context,pancan_pcawg_2020,313,5510,6.194782163,5.108871451,7.511507467,4.31460968e-94,67,35,True,True,detailed histology + study + exact assay/panel; no burden
PAAD,KRAS-TP53,Figure 8 displayed context; prespecified reference context,pancreas_cptac_gdc,163,5660,6.073483382,5.015140771,7.355167498,5.420860791e-93,71,36,True,True,detailed histology + study + exact assay/panel; no burden
PAAD,KRAS-TP53,Figure 8 displayed context; prespecified reference context,pancreas_msk_2024,1,5822,6.124928341,5.079172037,7.385996557,6.061953479e-98,72,37,True,True,detailed histology + study + exact assay/panel; no burden
PAAD,KRAS-TP53,Figure 8 displayed context; prespecified reference context,panet_arcnet_2017,98,5725,6.124928341,5.079172037,7.385996557,6.061953479e-98,71,37,True,True,detailed histology + study + exact assay/panel; no burden
PAAD,KRAS-TP53,Figure 8 displayed context; prespecified reference context,panet_msk_2018,1,5822,6.124928341,5.079172037,7.385996557,6.061953479e-98,72,37,True,True,detailed histology + study + exact assay/panel; no burden
PAAD,KRAS-TP53,Figure 8 displayed context; prespecified reference context,panet_msk_erc_2023,14,5809,6.124928341,5.079172037,7.385996557,6.061953479e-98,71,37,True,True,detailed histology + study + exact assay/panel; no burden
PAAD,KRAS-TP53,Figure 8 displayed context; prespecified reference context,pdac_msk_2024,42,5781,6.268514651,5.191300046,7.569255404,6.309929625e-99,70,35,True,True,detailed histology + study + exact assay/panel; no burden
PAAD,KRAS-TP53,Figure 8 displayed context; prespecified reference context,pog570_bcgsc_2020,43,5780,6.15672473,5.100600313,7.431529051,1.236606916e-97,70,36,True,True,detailed histology + study + exact assay/panel; no burden
PAAD,KRAS-TP53,Figure 8 displayed context; prespecified reference context,summit_2018,1,5822,6.124928341,5.079172037,7.385996557,6.061953479e-98,72,37,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,braf_msk_impact_2024,2,6583,3.96132158,3.06750844,5.11557473,3.882053966e-29,51,25,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,cfdna_msk_2019,44,6541,3.98795206,3.083691083,5.157378352,3.998005298e-29,51,24,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,metastatic_solid_tumors_mich_2017,33,6552,3.96132158,3.06750844,5.11557473,3.882053966e-29,50,25,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,mpcproject_broad_2021,97,6488,4.008140885,3.101725704,5.179437155,1.493176213e-29,51,24,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,msk_access_2021,44,6541,3.939725135,3.047626195,5.092958632,1.116616258e-28,49,24,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,msk_chord_2024,685,5900,4.045356262,3.07940558,5.314307212,1.377762183e-26,47,24,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,msk_impact_2017,597,5988,4.110723612,3.136833769,5.386976122,9.659663414e-28,46,23,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,msk_impact_50k_2026,2216,4369,3.445488496,2.373324652,5.002008875,7.957848772e-12,46,22,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,msk_met_2021,4,6581,3.96132158,3.06750844,5.11557473,3.882053966e-29,51,25,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,nepc_wcm_2016,81,6504,3.938344134,3.046403021,5.091432226,1.220529245e-28,50,24,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,pancan_pcawg_2020,199,6386,3.954734505,3.057839238,5.114698252,9.827236451e-29,51,24,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,pog570_bcgsc_2020,3,6582,3.96132158,3.06750844,5.11557473,3.882053966e-29,51,25,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,prad_broad,123,6462,3.959768603,3.06208438,5.120618978,8.035594743e-29,51,24,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,prad_broad_2013,39,6546,3.970935504,3.074502227,5.128742026,3.17201734e-29,51,24,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,prad_cdk12_mskcc_2020,47,6538,3.96132158,3.06750844,5.11557473,3.882053966e-29,50,25,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,prad_cpcg_2017,256,6329,3.973779778,3.076562386,5.132652534,2.994265357e-29,51,24,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,prad_eururol_2017,65,6520,3.993225618,3.091067217,5.158687831,2.070884727e-29,51,24,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,prad_fhcrc,63,6522,3.96132158,3.06750844,5.11557473,3.882053966e-29,51,25,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,prad_idhmut_msk_2025,46,6539,3.882494936,3.001426225,5.022201379,6.410231823e-28,50,23,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,prad_mich,119,6466,3.878609011,2.996984086,5.019582164,1.169240398e-27,51,24,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,prad_msk_2025,6,6579,3.96132158,3.06750844,5.11557473,3.882053966e-29,51,25,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,prad_msk_stopsack_2021,26,6559,3.96132158,3.06750844,5.11557473,3.882053966e-29,51,25,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,prad_mskcc,61,6524,3.96132158,3.06750844,5.11557473,3.882053966e-29,51,25,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,prad_mskcc_2017,2,6583,3.96132158,3.06750844,5.11557473,3.882053966e-29,51,25,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,prad_p1000,414,6171,4.08027007,3.144588115,5.294367096,1.656368912e-29,51,24,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,prad_su2c_2015,39,6546,3.980596207,3.081630201,5.14180649,2.617913458e-29,51,24,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,prad_su2c_2019,428,6157,3.962071007,3.044644569,5.155940639,1.507682566e-27,51,24,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,prad_tcga_gdc,6,6579,3.921979145,3.034139908,5.069614745,1.567488087e-28,51,24,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,prad_tcga_pan_can_atlas_2018,494,6091,3.975769666,3.064821956,5.157475594,2.456681893e-28,51,24,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,prostate_dkfz_2018,292,6293,3.976752771,3.078664833,5.136825041,2.797774579e-29,51,24,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,prostate_msk_2024,3,6582,3.96132158,3.06750844,5.11557473,3.882053966e-29,51,25,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,APC-SPOP,Figure 8 displayed context,prostate_pcbm_swiss_2019,51,6534,3.981253226,3.075764527,5.153312977,7.223179163e-29,51,24,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,braf_msk_impact_2024,2,6583,0.5095129939,0.4063645801,0.638843796,2.940573289e-09,51,33,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,cfdna_msk_2019,44,6541,0.5105432256,0.4067631213,0.6408014187,3.876258256e-09,51,32,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,metastatic_solid_tumors_mich_2017,33,6552,0.5132583724,0.4092640947,0.6436776649,4.62431231e-09,50,32,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,mpcproject_broad_2021,97,6488,0.5097109821,0.4060113803,0.6398965594,3.659439247e-09,51,32,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,msk_access_2021,44,6541,0.5049020081,0.4020288732,0.6340988292,2.252321785e-09,49,30,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,msk_chord_2024,685,5900,0.4820256758,0.3758001088,0.6182775009,4.988530148e-09,47,31,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,msk_impact_2017,597,5988,0.5056911257,0.3973929707,0.6435028636,1.73945257e-08,46,30,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,msk_impact_50k_2026,2216,4369,0.6163582,0.4569111722,0.831447016,0.001424004886,46,30,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,msk_met_2021,4,6581,0.5095129939,0.4063645801,0.638843796,2.940573289e-09,51,33,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,nepc_wcm_2016,81,6504,0.5010469281,0.3987142866,0.6296439144,1.724990737e-09,50,31,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,pancan_pcawg_2020,199,6386,0.514521541,0.4102897321,0.6452328573,5.03100555e-09,51,32,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,pog570_bcgsc_2020,3,6582,0.5095129939,0.4063645801,0.638843796,2.940573289e-09,51,33,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,prad_broad,123,6462,0.512838717,0.4089698013,0.6430879463,4.213786817e-09,51,32,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,prad_broad_2013,39,6546,0.5097257521,0.4065317984,0.639114439,3.006720721e-09,51,32,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,prad_cdk12_mskcc_2020,47,6538,0.5032920148,0.4009521532,0.6317533156,1.838184232e-09,50,32,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,prad_cpcg_2017,256,6329,0.5128392507,0.408975285,0.6430806622,4.184625816e-09,51,32,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,prad_eururol_2017,65,6520,0.511627157,0.4080183084,0.6415455934,3.711181119e-09,51,32,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,prad_fhcrc,63,6522,0.5075001458,0.4042952327,0.6370502967,2.839484104e-09,51,32,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,prad_idhmut_msk_2025,46,6539,0.5126707542,0.4088276521,0.6428902275,4.19275088e-09,50,32,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,prad_mich,119,6466,0.5046022568,0.4019887,0.6334094404,2.103139467e-09,51,32,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,prad_msk_2025,6,6579,0.5095129939,0.4063645801,0.638843796,2.940573289e-09,51,33,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,prad_msk_stopsack_2021,26,6559,0.5105102346,0.4071450823,0.6401175183,3.277546257e-09,51,32,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,prad_mskcc,61,6524,0.5095129939,0.4063645801,0.638843796,2.940573289e-09,51,33,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,prad_mskcc_2017,2,6583,0.5095129939,0.4063645801,0.638843796,2.940573289e-09,51,33,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,prad_p1000,414,6171,0.4850617412,0.3834146971,0.6136564262,8.28020357e-10,51,32,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,prad_su2c_2015,39,6546,0.5107922138,0.4073612402,0.640484808,3.406817793e-09,51,32,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,prad_su2c_2019,428,6157,0.509133634,0.4032909945,0.6427543903,8.053950211e-09,51,32,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,prad_tcga_gdc,6,6579,0.5102051082,0.4069038311,0.6397316333,3.171646085e-09,51,32,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,prad_tcga_pan_can_atlas_2018,494,6091,0.5066368987,0.4019366013,0.6386105327,4.994923436e-09,51,32,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,prostate_dkfz_2018,292,6293,0.5113946123,0.4078423866,0.641239013,3.588343598e-09,51,32,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,prostate_msk_2024,3,6582,0.5095129939,0.4063645801,0.638843796,2.940573289e-09,51,33,True,True,detailed histology + study + exact assay/panel; no burden
PRAD,SPOP-TP53,Figure 8 displayed context,prostate_pcbm_swiss_2019,51,6534,0.5096142623,0.4059664393,0.6397245467,3.570115336e-09,51,32,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,angs_painter_2020,62,9176,2.310560564,1.814079536,2.942919542,5.168927676e-12,254,70,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,angs_painter_2025,274,8964,2.317123993,1.822706309,2.945654806,2.90092747e-12,254,70,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,angs_project_painter_2018,36,9202,2.311812442,1.81584189,2.943250069,4.53787662e-12,254,70,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,braf_msk_impact_2024,1,9237,2.314710686,1.820966292,2.942330995,3.067655524e-12,255,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,heme_msk_impact_2022,1,9237,2.314710686,1.820966292,2.942330995,3.067655524e-12,255,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,lipo_msk_2024,54,9184,2.316284511,1.822101728,2.944497475,2.957357702e-12,253,70,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,lms_msk_2024,51,9187,2.350484895,1.847688262,2.990103556,1.568390458e-12,254,70,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,metastatic_solid_tumors_mich_2017,41,9197,2.333206117,1.834788627,2.967017947,2.078932004e-12,244,70,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,mixed_allen_2018,1,9237,2.314710686,1.820966292,2.942330995,3.067655524e-12,255,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,msk_access_2021,3,9235,2.314710686,1.820966292,2.942330995,3.067655524e-12,255,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,msk_impact_2017,435,8803,2.354876701,1.844911434,3.005805144,2.487750231e-12,209,63,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,msk_impact_50k_2026,941,8297,2.189338423,1.690216417,2.835851481,1.715497289e-09,190,54,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,msk_met_2021,3,9235,2.314710686,1.820966292,2.942330995,3.067655524e-12,254,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,ntrk_msk_2019,1,9237,2.314710686,1.820966292,2.942330995,3.067655524e-12,255,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,pan_origimed_2020,474,8764,2.258791918,1.763510901,2.893172322,5.320580693e-11,233,63,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,pancan_pcawg_2020,34,9204,2.314710686,1.820966292,2.942330995,3.067655524e-12,253,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,pog570_bcgsc_2020,31,9207,2.355449053,1.851681696,2.996271041,1.467544102e-12,252,70,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,rms_nih_2014,43,9195,2.318557519,1.823747204,2.947617388,2.808246593e-12,254,70,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,sarc_mskcc,207,9031,2.321110529,1.82558005,2.951146452,2.645117315e-12,254,70,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,sarc_tcga_pan_can_atlas_2018,246,8992,2.278580527,1.788381643,2.903143878,1.289377073e-11,249,67,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,sarcoma_msk_2022,5264,3974,2.482296795,1.667671036,3.694851829,4.083758955e-06,228,55,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,sarcoma_msk_2023,15,9223,2.314710686,1.820966292,2.942330995,3.067655524e-12,253,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,sarcoma_mskcc_2022,743,8495,2.327531498,1.818894649,2.978403876,7.338591394e-12,216,64,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,sarcoma_ucla_2024,30,9208,2.314710686,1.820966292,2.942330995,3.067655524e-12,248,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,sft_sysucc_2023,112,9126,2.303536582,1.810388148,2.931018296,5.249476212e-12,254,70,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,soft_tissue_msk_2023,4,9234,2.314710686,1.820966292,2.942330995,3.067655524e-12,254,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,soft_tissue_msk_2025,130,9108,2.316284511,1.822101728,2.944497475,2.957357702e-12,241,70,True,True,detailed histology + study + exact assay/panel; no burden
SARC,NF1-TP53,sarcoma assay-metadata sensitivity context,summit_2018,1,9237,2.314710686,1.820966292,2.942330995,3.067655524e-12,255,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,angs_painter_2020,62,9176,2.695307504,2.237562834,3.246694318,1.622736803e-27,254,70,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,angs_painter_2025,274,8964,2.719195701,2.258272551,3.274195249,3.485508739e-28,254,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,angs_project_painter_2018,36,9202,2.709112175,2.249582726,3.262511173,6.373431166e-28,254,70,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,braf_msk_impact_2024,1,9237,2.719195701,2.258272551,3.274195249,3.485508739e-28,255,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,heme_msk_impact_2022,1,9237,2.719195701,2.258272551,3.274195249,3.485508739e-28,255,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,lipo_msk_2024,54,9184,2.721453773,2.260006049,3.277119829,3.19360219e-28,253,70,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,lms_msk_2024,51,9187,2.646798174,2.1950445,3.191525537,2.307480969e-26,254,70,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,metastatic_solid_tumors_mich_2017,41,9197,2.749438118,2.281456836,3.313413537,1.697335385e-28,244,68,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,mixed_allen_2018,1,9237,2.719195701,2.258272551,3.274195249,3.485508739e-28,255,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,msk_access_2021,3,9235,2.719195701,2.258272551,3.274195249,3.485508739e-28,255,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,msk_impact_2017,435,8803,2.758129384,2.284579585,3.32983703,3.076931491e-28,209,66,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,msk_impact_50k_2026,941,8297,2.703488815,2.219471862,3.293058993,7.518492861e-25,190,53,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,msk_met_2021,3,9235,2.719195701,2.258272551,3.274195249,3.485508739e-28,254,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,ntrk_msk_2019,1,9237,2.719195701,2.258272551,3.274195249,3.485508739e-28,255,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,pan_origimed_2020,474,8764,2.735317386,2.264930818,3.303395028,1.088932996e-27,233,64,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,pancan_pcawg_2020,34,9204,2.709358148,2.248951951,3.264018856,7.422509807e-28,253,70,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,pog570_bcgsc_2020,31,9207,2.741891208,2.276133264,3.302955725,1.800699592e-28,252,70,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,rms_nih_2014,43,9195,2.719195701,2.258272551,3.274195249,3.485508739e-28,254,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,sarc_mskcc,207,9031,2.71995888,2.258856612,3.275186337,3.382661052e-28,254,70,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,sarc_tcga_pan_can_atlas_2018,246,8992,2.729851672,2.258491406,3.299587562,2.003547605e-27,249,68,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,sarcoma_msk_2022,5264,3974,2.592839496,1.875259339,3.585006358,1.647834102e-09,228,54,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,sarcoma_msk_2023,15,9223,2.719195701,2.258272551,3.274195249,3.485508739e-28,253,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,sarcoma_mskcc_2022,743,8495,2.782976497,2.295185455,3.374436766,1.690991399e-27,216,62,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,sarcoma_ucla_2024,30,9208,2.719195701,2.258272551,3.274195249,3.485508739e-28,248,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,sft_sysucc_2023,112,9126,2.71089224,2.250549268,3.265396961,7.061706416e-28,254,70,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,soft_tissue_msk_2023,4,9234,2.719195701,2.258272551,3.274195249,3.485508739e-28,254,71,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,soft_tissue_msk_2025,130,9108,2.721665659,2.260172531,3.27738872,3.168065874e-28,241,70,True,True,detailed histology + study + exact assay/panel; no burden
SARC,RB1-TP53,sarcoma assay-metadata sensitivity context,summit_2018,1,9237,2.719195701,2.258272551,3.274195249,3.485508739e-28,255,71,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,braf_msk_impact_2024,2,3089,0.09240501718,0.07216661282,0.1183190795,7.96402435e-108,54,45,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,mel_dfci_2019,144,2947,0.09375953909,0.07285310773,0.1206654245,3.784354962e-102,54,44,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,mel_iatlas_liu_2019,122,2969,0.09343574961,0.07261313178,0.1202294832,1.051123114e-102,54,44,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,mel_iatlas_riaz_nivolumab_2017,64,3027,0.09062263241,0.07066755296,0.1162126204,4.5855511e-108,54,44,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,mel_mskimpact_2020,412,2679,0.09947446023,0.0764273992,0.1294714767,4.250055851e-88,51,42,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,mel_tsam_liang_2017,34,3057,0.09257956432,0.07230822406,0.118533899,1.037655928e-107,54,44,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,mel_ucla_2016,38,3053,0.09334985623,0.07290422727,0.1195293604,1.131513849e-106,54,44,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,metastatic_solid_tumors_mich_2017,12,3079,0.09295675624,0.07258573277,0.1190448619,5.307981837e-107,54,44,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,mixed_allen_2018,150,2941,0.0839294356,0.06445067375,0.1092952137,9.848153149e-106,51,41,True,True,detailed histology + study + exact assay/panel; no burden
